,0,1,2,3,4,5,6,7,8,9,date
10,0.41146038320246947,0.44691379147108656,0.4839635042282292,0.4719234946783446,0.4618759432467183,0.4864576805582931,0.5473079582962967,0.49010080994133787,0.4789744438242901,0.5152208206683664,2017-03-12
11,0.4431427565114608,0.49698812317190283,0.5138810315893857,0.5027779232411045,0.49170929173983113,0.5296953825118216,0.5872715929836829,0.5306469857530807,0.5292440074358642,0.5536008683004164,2017-03-19
12,0.4819692758606856,0.5535118532327854,0.5509691181491199,0.5419902485674386,0.5300587767393742,0.5813464611710527,0.632671366121294,0.5770744035558588,0.584587821959623,0.597419169052462,2017-03-26
13,0.5263031698941656,0.612911100150064,0.5943427757374855,0.5878091802027557,0.5759816367675945,0.6392623447066528,0.6808624366570968,0.6270105653600611,0.6421341620220329,0.6445161526680094,2017-04-02
14,0.5744587755702406,0.6717601849481922,0.6429652006724216,0.6383960487663236,0.6283359478553799,0.7011491545504643,0.7292673182724642,0.678107692401544,0.6990905049159384,0.6927511645530487,2017-04-09
15,0.6243682078607478,0.727792035967259,0.6946127366237465,0.6912290800455317,0.6844227874964914,0.7635770433169137,0.7758350857530594,0.7282112541409161,0.7532835129767386,0.7401314276512286,2017-04-16
16,0.673783742155692,0.7792847188301588,0.746503300243809,0.7434650916104226,0.7408106485199722,0.8225816779960712,0.8187625665836262,0.7752576454202555,0.802831181804432,0.7847337428882963,2017-04-23
17,0.7204566059265756,0.8245194756543025,0.7958515542516565,0.7922590281974029,0.7940637550114813,0.8741956111503066,0.8562480318946012,0.8171837909004311,0.8458532045870313,0.8246353166182938,2017-04-30
18,0.7621578727764681,0.8617996762648502,0.8398945066747956,0.8347936439266008,0.8407779963476343,0.9145063470762764,0.88651514795049,0.8519535286058129,0.8804953913107058,0.8579370684805953,2017-05-07
19,0.7975473460887816,0.8904195915489913,0.8768698109819066,0.8694970251584282,0.8789672655588416,0.9420621841339597,0.9089248007226385,0.8787359041122343,0.906073088513871,0.8838018229393445,2017-05-14
20,0.8265121142037543,0.9110418700425893,0.9063969547201867,0.8965169907958044,0.908603637556574,0.9588096364318834,0.9244083115044455,0.8983642856394659,0.9235167057707245,0.9028588342395332,2017-05-21
21,0.8490290416554431,0.9244292574401356,0.9281965069365852,0.9161271585964259,0.9298024287343318,0.9669437983891092,0.9340118793160103,0.9117937870144648,0.9338747949103041,0.9158446263221562,2017-05-28
22,0.8650749929779054,0.9313444994361221,0.9419890366780512,0.9286011463179895,0.9426789554856152,0.9686597644246977,0.9387817031774323,0.919979522064188,0.9381959077616479,0.9234957231282084,2017-06-04
23,0.8747756594912662,0.9326203251683939,0.9477726422044119,0.9343882632703617,0.9475294067714286,0.9659917563878828,0.9397585988562331,0.9238769498252759,0.9375623368076704,0.9265629113643158,2017-06-11
24,0.8789061503939876,0.9293948422654703,0.9467564432412245,0.9347044632503783,0.9454392238247726,0.9602720154848909,0.9379598918561197,0.9244430356851129,0.9332036046397473,0.9258592144838631,2017-06-18
25,0.8784186644247045,0.9228894319125384,0.9404797925452882,0.9309747560790497,0.9377090688120271,0.9526413600593715,0.9343965021287555,0.9226351557973549,0.9263893819774106,0.9222146272575225,2017-06-25
26,0.8742654042806985,0.9143254771562751,0.9304820502554062,0.9246241562506095,0.9256396087106036,0.9442406041759213,0.9300793494826143,0.9194106863248399,0.9183893404376609,0.9164591448353414,2017-07-02
27,0.8674061791981147,0.9049035891467996,0.918291478491544,0.9170641922771834,0.9105344972342811,0.9361682516274655,0.9259897498101485,0.9157121842201701,0.9104404785134619,0.909414512744015,2017-07-09
28,0.8589319064757741,0.8954663498221784,0.905245051354845,0.9094739451650001,0.8937488681754667,0.9287935365812323,0.9225987590621068,0.9122267791017539,0.9032166331770566,0.9017602840946222,2017-07-16
29,0.850044076936256,0.8865543875199366,0.8925184150321948,0.9028364550415564,0.8766812724405194,0.921870643979883,0.9199470916935644,0.9094261790507612,0.8969166839303371,0.8940560901862227,2017-07-23
30,0.8419476436410401,0.8786988759137132,0.8812821642681311,0.8981286236719876,0.8607316203970489,0.9151345005632244,0.9180619874595406,0.9077753469457057,0.8917246385755885,0.8868578073686947,2017-07-30
31,0.8358462390339838,0.8724303364341097,0.8727056852339579,0.8963258477242955,0.8472983993318387,0.9083199094076582,0.9169701876263728,0.9077382812225816,0.8878240420555848,0.8807205852895923,2017-08-06
32,0.8324407718516535,0.8680309990820003,0.8674982926870362,0.8978305737572727,0.8372383678310583,0.9011145982482055,0.9165086721894924,0.9094118429183686,0.8852222411121176,0.8759229375133504,2017-08-13
33,0.8311741062739295,0.8651617551843305,0.8652179923662675,0.9016114652085073,0.8300526315981414,0.8930884907933041,0.91603955168727,0.9119741474455876,0.8834856540317848,0.8720511076487519,2017-08-20
34,0.8312955164389753,0.863387883413337,0.8652456246154743,0.9064165525238763,0.8250336861591407,0.8837933828668907,0.9148518629362322,0.9144619320733366,0.8821128482785882,0.8685848116232818,2017-08-27
35,0.832054276484954,0.8622746624412573,0.8669620297784786,0.9109938661492574,0.8214740270401102,0.8727810702929022,0.912234642752906,0.9159119340707145,0.880602391316529,0.8650037653644246,2017-09-03
36,0.8326762158661009,0.8613410414531466,0.8697127072626639,0.9140951274553671,0.818636131144456,0.8596435890916233,0.9074951076583903,0.9153521511486737,0.8784195343526254,0.8607655753455032,2017-09-10
37,0.8321855563953071,0.8597075689277973,0.8725392495061434,0.9145037971468168,0.8155243365272805,0.8443190124104613,0.9000968067296113,0.9117354270212252,0.8747430324308767,0.8551377224267802,2017-09-17
38,0.8295037419713178,0.8562916919470925,0.874328319678535,0.9110195163790799,0.8110113841860936,0.8269218202726045,0.8895829860921504,0.9039762925140697,0.868605587212335,0.8472907629977687,2017-09-24
39,0.8235513973095301,0.850009238789074,0.8739653460978071,0.9024420552726506,0.8039689662343228,0.8075678987384842,0.8754975270906974,0.8909889730830199,0.8590387362509563,0.8363944809190486,2017-10-01
40,0.8132659535548927,0.8397895649116892,0.8703441816688601,0.8875834531328096,0.7932844505495118,0.7863732246758715,0.8573949458173502,0.8717039301028857,0.8450886557871184,0.8216251166159585,2017-10-08
41,0.7984955074286092,0.8252950034137565,0.862815170146676,0.8659205617521653,0.7786946048605424,0.7634586953978818,0.8354060079683432,0.8459313770983534,0.8265947272905009,0.8025087630062463,2017-10-15
42,0.7804461939397697,0.8072809469391365,0.8514094014005582,0.8379216405658213,0.761202872117057,0.738952545876314,0.8105208166807916,0.8147934659549464,0.8045792067125137,0.7790932337053482,2017-10-22
43,0.760434932667261,0.7865919565539208,0.8362134984656188,0.8041358249828116,0.7419160267216145,0.7129836096665026,0.7837995771865364,0.7795193724382966,0.7801608452519775,0.7514689026921031,2017-10-29
44,0.7397786431899693,0.7640725933242,0.8173140843769692,0.765112250412169,0.7219408430767735,0.6856807203237817,0.7563024947174173,0.7413382723140347,0.7544583941077119,0.7197261439453493,2017-11-05
45,0.7197005397860788,0.7403822281806428,0.7948073995047389,0.7214764597918,0.7022740197725174,0.6571243545230252,0.7290916360992193,0.7015627180555385,0.7284852666489776,0.6840167172888191,2017-11-12
46,0.7009776667710244,0.7152984646917342,0.7688354763564732,0.6742178041265503,0.6833881386111089,0.6271647416917019,0.7032379319818034,0.6619022533662446,0.7027533189677153,0.644784666119572,2017-11-19
47,0.684254418605325,0.6883367500227295,0.7395539618039555,0.6244337974338544,0.6655999573330079,0.5955836569315468,0.6798149482999586,0.6241844505787394,0.6776252902147374,0.6025609320502225,2017-11-26
48,0.6701751679119419,0.6590124881812377,0.7071185049602414,0.5732219715375444,0.6492262080260496,0.5621628640749625,0.6598962514223093,0.5902369014561393,0.6534638949923954,0.557876470999053,2017-12-03
49,0.6593303913341311,0.6268609653451759,0.6716807751880703,0.521679863797984,0.6345583427101049,0.5267171070696854,0.6444957228931713,0.5618177536059691,0.6306316495333334,0.5112861910811237,2017-12-10
50,0.6512588804831799,0.5918054331962256,0.6333147840385843,0.47090511961122766,0.6213945174443811,0.4897046786743211,0.6334626001274855,0.5393300743609049,0.6094871992350719,0.4638123853068665,2017-12-17
51,0.6445426262293709,0.5541221062045476,0.592023891632675,0.4219954826619082,0.60908409808346,0.4521693587090904,0.6255865520076751,0.521944107754168,0.590385667891417,0.41690256355358046,2017-12-24
52,0.6377287535226461,0.5141000608416971,0.5478088835456316,0.3760487002163034,0.5969600965193336,0.41517626220474907,0.6196186366266165,0.5087851736073755,0.5736820509685615,0.3720197306462277,2017-12-31
53,0.6293649807958458,0.4720293734854528,0.5006717442138628,0.3341624595327298,0.5843557865109857,0.3797908442549164,0.6143102761782544,0.4989787260403917,0.5597314154726372,0.33062686447594614,2018-01-07
54,0.6183829879356046,0.42884702280577625,0.4513900768150231,0.2973956249400227,0.5707738600619656,0.34729856803015124,0.6086484527623722,0.491737105164643,0.5489351120999066,0.29416951774581257,2018-01-14
55,0.6047586989770258,0.38724934098733055,0.4028509028654681,0.2667014756450342,0.5561777689963269,0.3195832436045648,0.6022607910506969,0.4865089513435127,0.5418203673920129,0.26404585259277574,2018-01-21
56,0.5886438847396389,0.3502289287250532,0.3582964619906662,0.24301551071746108,0.5406085553577549,0.29862944041885414,0.5948827975129123,0.48278269701346055,0.5389356049092071,0.24164605076081042,2018-01-28
57,0.5701903160429731,0.3207783867138807,0.3209689938160844,0.22727322922699877,0.5241072611899347,0.286421727913716,0.5862499786187023,0.48004677461094625,0.5408292482117409,0.2283602939938903,2018-02-04
58,0.5496645107934961,0.3016915496261844,0.2939160649284526,0.22034219576922648,0.5068183952106781,0.28477313576462693,0.5761980629107601,0.4778766856529988,0.5479756529869692,0.22544982362674798,2018-02-11
59,0.5284209352401426,0.29387769741002384,0.2783394938831544,0.2224458697124394,0.48986746181812496,0.2938702784741909,0.5655130116663815,0.47667345729231514,0.560146917272855,0.23295336190229937,2018-02-18
60,0.508414445437868,0.2972061089387767,0.2744225138310582,0.2334522576912227,0.4749213328478465,0.31300222508992576,0.5555051769128028,0.4772936871870259,0.5767275946648209,0.2502349777074681,2018-02-25
61,0.49160619384378207,0.3115351563966304,0.2823376758240513,0.25322563863969705,0.4636525575587568,0.3414486319293519,0.5474904100628506,0.480598750649851,0.5970981745059676,0.2766516647110414,2018-03-04
62,0.47995409149205004,0.33671475162165665,0.302248371777571,0.2816265056810434,0.4577311115490175,0.37848317434258727,0.5427828412247817,0.48744877808373044,0.6206384428452243,0.31155578786470983,2018-03-11
63,0.4751996159416173,0.3720298995754498,0.3337064277097976,0.3182625690612259,0.458655124178217,0.42298017172343794,0.5425816670543784,0.49862077585794906,0.6466812259844827,0.3539906474457753,2018-03-18
64,0.4787355044159979,0.4158553679589803,0.3752782504659658,0.3623342287184903,0.4676458281067538,0.4731704592264061,0.5479008913636296,0.5147578121728004,0.6744836837515946,0.40250154628402157,2018-03-25
65,0.4919228887429098,0.46648343212585547,0.4254409410100537,0.41300497115670465,0.4858993615941687,0.5272265547653285,0.5597377344366897,0.5364908167736504,0.7032961185259976,0.45558865504402346,2018-04-01
66,0.516122900750071,0.5222063674296817,0.4826716003060382,0.4694382828797359,0.5146118629000023,0.5833209762540406,0.5790894165577132,0.5644507194058647,0.7323688326871282,0.5117521443903547,2018-04-08
67,0.552062934795001,0.5812127621506262,0.5452449808020268,0.5305504481931513,0.5543737546342249,0.6396319475222594,0.6065461473690845,0.5989171126926416,0.7609544189399496,0.5694613279566767,2018-04-15
68,0.5971761273996372,0.6411522243598786,0.6103839984755597,0.5939727590878516,0.6026268629949383,0.6943673525649721,0.6405824370968435,0.6383432887430749,0.7883173754284547,0.6270251201251582,2018-04-22
69,0.6478285739053959,0.6994997813559094,0.6749708695516707,0.6569202864254752,0.6557931541085723,0.7457446825844146,0.6789875009732803,0.6805909837062154,0.8137260565806147,0.6827004804477097,2018-04-29
70,0.7003858222074388,0.7537303708683972,0.7358876354591376,0.7166078875251067,0.7102940708616039,0.7919814337118077,0.7195502026395894,0.7235216302328978,0.8364488188028704,0.7347443418207779,2018-05-06
71,0.7512523884501763,0.8013682410979592,0.7900722872160051,0.7702964377874822,0.762589352222012,0.8313385035326619,0.7600669470941096,0.7650108559077656,0.8557742924018856,0.781440017919247,2018-05-13
72,0.7976992826783208,0.8410341027015411,0.8357069050349619,0.8162700658470021,0.8099902848065952,0.863041859814795,0.798501828161106,0.8032499253737656,0.871441916001803,0.8216574226384696,2018-05-20
73,0.8378477825942352,0.8724245960848352,0.8721943611101164,0.8538169918035328,0.8506437565266198,0.8872644682946098,0.8329834882960419,0.836739829611374,0.8836334945631203,0.8548420852304235,2018-05-27
74,0.869854888537446,0.8952815651229152,0.8989888172602167,0.882267621055625,0.8827317617466983,0.9042190813151414,0.8616474832022196,0.863994572258288,0.8925494183611891,0.8804637185066342,2018-06-03
75,0.8918783927266135,0.9093472823640667,0.9155450173786389,0.9009529293650713,0.9044370911089633,0.9141187331633278,0.8826300497205424,0.8835287607507019,0.8983901669322392,0.8979924623508754,2018-06-10
76,0.9030863773999274,0.9149109273895805,0.9220603239746414,0.9099315695667438,0.9149584367942124,0.9175361659392011,0.8949364291772768,0.8946273367447519,0.901470100038064,0.9074433211488787,2018-06-17
77,0.9056361623281273,0.9138798636668326,0.9209293532134212,0.9114152392414573,0.9165003318309741,0.916108422166302,0.9001430659922476,0.8988545002465027,0.9024405252850269,0.9104434397489388,2018-06-24
78,0.9022352916852359,0.9084593113083896,0.9149511663966132,0.9080119436396838,0.9118205897980165,0.9116684485273627,0.9002996820255854,0.8981939908776767,0.9020147717564386,0.9089167072407707,2018-07-01
79,0.8955913096452759,0.9008544904268185,0.9069248248258532,0.9023296880118957,0.9036770242741073,0.9060491917051161,0.8974559991374208,0.8946295482599962,0.9009061685356101,0.9047870127140893,2018-07-08
80,0.8882890354392744,0.893157433230796,0.8994973802021604,0.8968216716507204,0.8947076359086372,0.9009618901933794,0.8935709510477349,0.8900432646610483,0.8997942810488921,0.8998877673006569,2018-07-15
81,0.8816268636333398,0.8862737162030427,0.893722492575568,0.8923183902843136,0.8862945249303849,0.8968420156180309,0.8896518140552852,0.8852517467161444,0.899004758069418,0.895103976095926,2018-07-22
82,0.8761353189598198,0.8804007176815312,0.8897027228641311,0.8886817441604484,0.8790701417258233,0.8933635314346569,0.8861378179608421,0.8804356102422901,0.8986519947080722,0.8907545384564768,2018-07-29
83,0.8723346491355712,0.8757263376226333,0.8875279026663219,0.8857606700397052,0.8736569035186377,0.890190209226578,0.8834605899450412,0.8757669590832325,0.8988475586991923,0.8871507770934843,2018-08-05
84,0.8707357071702388,0.872432183526228,0.887280439667344,0.8834007755001907,0.8706692968941783,0.8869831411433988,0.8820445173577989,0.871413892402465,0.8996986184779378,0.8845972401338441,2018-08-12
85,0.8710590527336564,0.8701705343729809,0.8884182336163353,0.8811676135450457,0.8700546742190474,0.8831780223561562,0.8817049648441524,0.8672076311553263,0.9009422684834186,0.8828285900534488,2018-08-19
86,0.8716484088773988,0.8676714813284396,0.8893111763652952,0.8781388305046584,0.8705981171239118,0.8778178649673294,0.881196267278052,0.8623924923850023,0.9016708660633896,0.880586643516394,2018-08-26
87,0.8707093389144269,0.8635725779064072,0.888219982769705,0.8733431133358196,0.8709680782807473,0.8699062769922384,0.8791662896779178,0.8561538998062924,0.9009120719219845,0.8765135893035374,2018-09-02
88,0.8664474061577014,0.8565113776206863,0.8834053676850456,0.8658091489953204,0.8698330103615299,0.8584468664462032,0.8742628970621698,0.847677277133996,0.8976935467633363,0.8692516161957362,2018-09-09
89,0.857316988427256,0.8453561779387384,0.8734116501746012,0.8547336918934759,0.8660597180461405,0.8426126028420267,0.8653418827236425,0.8362447970222207,0.891193752984563,0.8576544853150824,2018-09-16
90,0.8431855369260044,0.8302857229857006,0.8583938011966517,0.840267989198667,0.859641491548237,0.8225382976164133,0.8524399112539556,0.8216880910475706,0.8814475896148581,0.8417775245551105,2018-09-23
91,0.824418705178847,0.8119407764644642,0.8390746535938782,0.822899810240225,0.8509687821315776,0.7986978754366167,0.8360099828930743,0.8040325115900713,0.8687919065402527,0.8220996939878447,2018-09-30
92,0.8013827079604274,0.7909626225659989,0.8161776799336734,0.803117303456466,0.8404324884816348,0.7715656429978449,0.8165055669038191,0.7833036292658875,0.8535638938094656,0.7991004309280694,2018-10-07
93,0.7744687709384074,0.7679982514286877,0.7904397638247324,0.7814123319762754,0.828425419746463,0.7416311513491305,0.7943880843235597,0.7595450807816795,0.8361037984009384,0.7732691203186444,2018-10-14
94,0.7447066397990854,0.7438403241850005,0.7629401684275923,0.7583715937787168,0.8153891585666498,0.7097731349677693,0.770321962424967,0.7332617242979458,0.8168299097213743,0.7453491068334892,2018-10-21
95,0.7138018429076964,0.7194356740086192,0.7351205169917536,0.734682156051712,0.8018169073918463,0.6772822236703941,0.7451864817249801,0.7054465553249342,0.7962431139946509,0.7163525154233968,2018-10-28
96,0.6834923795709755,0.6957385419448487,0.7084398439458083,0.7110359086618486,0.7882043489717352,0.6454688385910006,0.7198712463065935,0.6771160240718969,0.7748482661708378,0.6873043857659177,2018-11-04
97,0.655516108173205,0.6737030998786241,0.6843570487735231,0.6881247116883543,0.775047082408224,0.6156433201305564,0.695265804098865,0.6492865431945382,0.7531501909441705,0.6592296848718392,2018-11-11
98,0.6311546095092058,0.6540595928020945,0.6638941076833007,0.6665439799346793,0.7625698727066037,0.5888546119384936,0.6720778882642001,0.6228529347709241,0.7315557509106373,0.6329180998877239,2018-11-18
99,0.6102192925787161,0.6368167509770379,0.6466651866143309,0.6465783719289416,0.7501248304635579,0.5653094113205458,0.6504294066953967,0.5983182439391127,0.7101561650379671,0.6084012228261084,2018-11-25
100,0.5922260305782802,0.6218382648569124,0.6320014516958163,0.6284500775777451,0.736888644177195,0.5450451061517357,0.6303245039448291,0.5761067603386376,0.6889792012104761,0.5855582524519645,2018-12-02
101,0.5766906967044428,0.6089878248951762,0.6192340690569602,0.6123812867876947,0.722038002345624,0.5280990843070875,0.6117673245648722,0.5566427736090337,0.6680526273124814,0.5642683875302645,2018-12-09
102,0.563130220400738,0.598096941911602,0.6077019904185298,0.5985584067843411,0.7047937080514723,0.514469891947308,0.5947672233144438,0.5402935510075735,0.6474116460206822,0.5444284789920943,2018-12-16
103,0.5510738099819543,0.5886230384843699,0.5968346750032355,0.5867518711259956,0.6848893964223994,0.5037045403041819,0.5793941236035294,0.5267634745977446,0.6271778894732296,0.5261405841996215,2018-12-23
104,0.5400585956153044,0.5797821899390206,0.5861199739705254,0.5764637432630727,0.6623895619699576,0.4950587277521252,0.5657570253911909,0.5153292585760769,0.6075287507511479,0.5096391517608732,2018-12-30
105,0.5296218394988735,0.5707864491468837,0.5750467116787925,0.567191613810855,0.6373642135287628,0.48778329745126386,0.5539655799123077,0.505260489341317,0.5886425522845082,0.4951608368046402,2019-01-06
106,0.5193015220467923,0.5608507919362207,0.5631054320675087,0.5584337843547051,0.6098869351455625,0.4811309668812227,0.5441266444884367,0.4958300711872424,0.5706974871648394,0.48294133393078903,2019-01-13
107,0.5087138460456693,0.549508539328913,0.5499739621542444,0.5497659896796309,0.5804206945031106,0.47455858947630414,0.5360427856498727,0.48667226711412115,0.5538576619594867,0.4731117245774049,2019-01-20
108,0.49762247467636217,0.5368931387080194,0.535683184427242,0.5409099372608809,0.5501625033007257,0.4679078442316206,0.5289429381304868,0.47810255312606575,0.5382606281167982,0.46560587936435077,2019-01-27
109,0.4858074072096742,0.5232045211945895,0.520303093883253,0.5316035058514867,0.5203906927617931,0.4610630422334775,0.5219924880708455,0.47051187197851585,0.5240409952320576,0.4603358213253538,2019-02-03
110,0.47304864291640847,0.5086426179096732,0.5039036855190292,0.5215845742044802,0.4923835941096981,0.4539084945681806,0.514356821611516,0.4642911664269115,0.5113333729005487,0.4572135734941413,2019-02-10
111,0.45936953993867846,0.49358698092047754,0.4867902649093563,0.510812795904714,0.46744973042097293,0.4465480825021597,0.5055275638642536,0.45992588010454927,0.5004176666388658,0.4562894076444347,2019-02-17
112,0.4463049903980312,0.4795328116316374,0.4707296825996352,0.5006252972064178,0.4470851503457419,0.44044946658937,0.49702265312887695,0.45848841403484536,0.49247623405401,0.458472276669694,2019-02-24
113,0.4359693613334412,0.4684030165582789,0.45804909982803865,0.4928872843621597,0.43285779398199137,0.4376031377671926,0.491136852892936,0.4612761903719357,0.4890374046978329,0.4650003249851895,2019-03-03
114,0.4304782047096618,0.4621213767983542,0.451076823571,0.48946504345658354,0.4263357484332597,0.4400006560705316,0.49016651511685894,0.46958709139917015,0.4916302155748532,0.47711237014580166,2019-03-10
115,0.43191211984757205,0.462585700971975,0.45210463337326773,0.4921934852242303,0.4290605328468618,0.4495949640477015,0.4963620030193161,0.4846829836907639,0.5017444200422962,0.49601157259593553,2019-03-17
116,0.4413182547901833,0.4709258646493122,0.46234429545963307,0.5019798396275059,0.44178812670083134,0.46719719388759323,0.5106139221963812,0.5067608506961103,0.5197082646013838,0.5218468124079855,2019-03-24
117,0.45856397825754835,0.48739507746268385,0.481774641894668,0.5186723040293029,0.46437774396617737,0.492314996636216,0.5322605903310645,0.5348020142084242,0.5445240292549304,0.5535634120119699,2019-03-31
118,0.48345227974530314,0.5121987103748764,0.5103072249191267,0.542061285580342,0.49663966313360175,0.524384893846641,0.5605556185091589,0.5677214587381296,0.5751216375123726,0.5900410170574717,2019-04-07
119,0.5157861212289274,0.5455420923495187,0.547853551188208,0.5719371666363868,0.5383841131891574,0.5628433810148433,0.5947525976846496,0.6044341628011093,0.6104310038235891,0.630159263131794,2019-04-14
120,0.5549881361203565,0.5870501239905231,0.5936951349670057,0.6077476632374269,0.5887371688680442,0.6067668445605225,0.6338268972248958,0.6437722603456266,0.6492568395473648,0.672658725111041,2019-04-21
121,0.5991453220736103,0.6343093607800936,0.6449010867095556,0.6477371177401398,0.6444222957696787,0.6539670418296627,0.6757768294593682,0.6842769522229732,0.6899641685157173,0.7157916252304698,2019-04-28
122,0.646051642115748,0.6844591511690123,0.6980551218648426,0.6898858557913371,0.7016358339896381,0.7019782742026789,0.7183863432259037,0.7244256094033995,0.7308215483874406,0.7577030425666671,2019-05-05
123,0.6935010592738262,0.7346388436080598,0.7497409558818487,0.7321742030378287,0.756574123623497,0.7483348430599842,0.7594393873623372,0.7626956028571541,0.7700975368213272,0.7965380561962178,2019-05-12
124,0.739321735882291,0.7820472823653867,0.7966606538544139,0.7726198792498787,0.8055771916774898,0.790651390479247,0.7967997779892982,0.7976088751698897,0.8061102397598313,0.8305169437947822,2019-05-19
125,0.7817843251521444,0.8246531038011661,0.8370475586154296,0.8097244314951132,0.8468441714352835,0.8275820540211484,0.829364701393995,0.8282640628627775,0.8378188481598153,0.8588329470119316,2019-05-26
126,0.8194678473681918,0.8609614040026063,0.8702021437807876,0.8423265808165279,0.879869787102376,0.858505384329916,0.8567514882808551,0.8541616941813105,0.8646293181442171,0.8813573554965197,2019-06-02
127,0.8509575958732983,0.8894881921643802,0.8954465914233757,0.8692719073289962,0.9041751188663623,0.8828146686598743,0.878592119127662,0.8748104729848358,0.8859566943024949,0.8979752523106058,2019-06-09
128,0.874845194813559,0.9087575165191428,0.9121090219567164,0.8894115051975438,0.9192872486280244,0.8999078965986271,0.8945218077861499,0.8897226254715993,0.9012199577041138,0.9085750702976574,2019-06-16
129,0.8906461405646093,0.9184665851143579,0.920384154834473,0.9024011497031805,0.9256091054662587,0.9098692826838921,0.9046476236202577,0.8989244028337409,0.9104125512092478,0.913534085486777,2019-06-23
130,0.8997620946414975,0.9207077133239129,0.9222359464752247,0.9095394422892185,0.9253317362991943,0.9141840290979069,0.9100399698722489,0.9034914827893515,0.9147007311569423,0.9142275895913805,2019-06-30
131,0.9038248237819646,0.9178654108228226,0.9198441937122107,0.9123254031597791,0.9208643318569725,0.9145082533723641,0.9118867729810407,0.9046275692401307,0.9153938328251409,0.9121526285745478,2019-07-07
132,0.9044660947237522,0.912324187286101,0.9153886933786703,0.9122580525189831,0.9146160828697347,0.9124980730389559,0.9113759593855498,0.9035363660877775,0.913801191491787,0.9088062483993581,2019-07-14
133,0.9032241993637803,0.9062791775740436,0.9108695292758084,0.9107496967062993,0.90877101795175,0.909681751573353,0.909614318273806,0.9013375427261398,0.9111203177934161,0.9055348770546174,2019-07-21
134,0.9010016534983776,0.9006374696222847,0.9070644536156094,0.9086228512442049,0.90398170879504,0.9067179435546617,0.9071567777712353,0.8985792015771592,0.9077881387288698,0.9026605031449941,2019-07-28
135,0.8984362206666017,0.8957697780575887,0.9042422107264991,0.9064544287613734,0.9002629920828703,0.9039031777788811,0.9043284579593812,0.8955714310105783,0.9039248562191903,0.9000785144024039,2019-08-04
136,0.8961647922118819,0.892045050487017,0.9026698680694225,0.9048205327762091,0.8976276035544308,0.9015327900605858,0.9014537218438211,0.8926235352864298,0.8996496287713582,0.8976828931716286,2019-08-11
137,0.8947953796333105,0.8898119220652281,0.9025908855954301,0.9042712078831837,0.8960677344833344,0.8998813450123604,0.8988382386667397,0.8900270427628839,0.8950704839947976,0.8953555490575505,2019-08-18
138,0.8939370163514397,0.8887164031530996,0.9034321196548807,0.9044550986049829,0.8948649258188034,0.8985049139193616,0.8961410446893552,0.8874585984185991,0.8899104224010327,0.892560785449233,2019-08-25
139,0.8919683862119268,0.8875391456668054,0.903614690922293,0.9039106777608706,0.8924254757561938,0.8960746658061698,0.8922247777029509,0.8838375518312179,0.8834182419776269,0.8882485785035961,2019-09-01
140,0.8871923884838733,0.8850074989289802,0.9014977708068097,0.9011080360662248,0.8871017710637047,0.8912072632835147,0.8859030205618689,0.8780366062329343,0.8748135317472988,0.8813372238923594,2019-09-08
141,0.8779119237210536,0.879848812993444,0.8954405319414458,0.894517265256729,0.8772461996556841,0.8825193698069478,0.8759893568402906,0.8689284655457888,0.8633158813678155,0.8707450183747683,2019-09-15
