,0,1,2,3,4,5,6,7,date
15,0.4040297713995926,0.36658591282771685,0.36242816452285187,0.32629857566348724,0.47684935421313696,0.3891903805901141,0.39242094462147625,0.3845216612588761,2017-04-16
16,0.4256241728208002,0.3804748817607975,0.3808327005701495,0.33955904863271463,0.5047732803298619,0.40616499710924403,0.41023630892972307,0.4089871293439286,2017-04-23
17,0.4450196643289075,0.39197624834450245,0.3967107107925808,0.3501335029043322,0.5280242950460544,0.4192866153507294,0.4250756525033453,0.43118882477701453,2017-04-30
18,0.4595306508898263,0.39977340251499566,0.40845795989648886,0.35639529263290304,0.5442404673101819,0.4269017774050823,0.4354700647467566,0.44952761121973556,2017-05-07
19,0.4676284642011433,0.40317754544532286,0.4151814911000604,0.3577614698832498,0.5523657947678801,0.4283143343297198,0.4406534855734269,0.462848536852795,2017-05-14
20,0.4693820855557899,0.402366849691501,0.41697058253360975,0.35509037379424685,0.5531476878457817,0.4241501260701382,0.44083045121951225,0.4706100432531856,2017-05-21
21,0.4649773647041241,0.3975829069775901,0.4139863630507544,0.3493457740056393,0.5474654770551446,0.4151316963813141,0.4362764972788171,0.4723154418743922,2017-05-28
22,0.45460015139650395,0.3890673090276501,0.4063899615051121,0.34149144015717264,0.5361984929072262,0.40198158901822445,0.427267159345146,0.4674680441698993,2017-06-04
23,0.438701174226446,0.37720916281344624,0.3944584248087214,0.3324491299543795,0.52035500355765,0.38547884533034565,0.4142131752548163,0.45590616886080093,2017-06-11
24,0.41888698232814625,0.3630412701799485,0.37897461782178565,0.32295727858470274,0.5015059071405135,0.366649038551102,0.3981152489100623,0.438929966336447,2017-06-18
25,0.39707930514558193,0.3477719619079783,0.36085933672860615,0.3137043310805329,0.481375525167218,0.3465849686094285,0.3801349618588003,0.41823821336617656,2017-06-25
26,0.375199879168247,0.3326095727021178,0.3410333807967905,0.30537873135678445,0.46168818257877925,0.32637943693704097,0.3614338992451937,0.395529695630193,2017-07-02
27,0.3551472357455568,0.31875803284254334,0.32044006790308155,0.2986498796905556,0.44414505993493464,0.3071295732532565,0.34316228629318024,0.3725110947440203,2017-07-09
28,0.33841993706693896,0.30734535693196857,0.3004108518781293,0.2938589358141948,0.43004841588816256,0.29000711064329887,0.32627454601500516,0.35102518849010633,2017-07-16
29,0.32617922053407056,0.2994355340372681,0.2826045314865631,0.29107022893618634,0.4203640675320491,0.27624670095485504,0.3115599663422427,0.33302953502702254,2017-07-23
30,0.31957576135469257,0.2960905484804802,0.26869015520131256,0.29033942024598125,0.41604729742159235,0.26708496612555366,0.2998026645554774,0.32048528647570795,2017-07-30
31,0.3197583401864569,0.29837080589458065,0.2603351202821631,0.2917221299518858,0.4180515108690117,0.26375712108611116,0.29178619169963166,0.315351295956971,2017-08-06
32,0.3271545332837945,0.3067357473298701,0.25857825143370144,0.2952583778395543,0.42661549721204006,0.2669627709745134,0.2880785480907091,0.3187112489056273,2017-08-13
33,0.3403871337556975,0.3201409256948504,0.2628853974493284,0.30094914430478414,0.4401897499038393,0.27606118035104704,0.2887083275729803,0.32945876108684313,2017-08-20
34,0.35780121160305467,0.33731047302619444,0.2724803549068474,0.30878940229548796,0.4569495763772862,0.29020535988222984,0.2936211192029998,0.34615043661031,2017-08-27
35,0.377741836826755,0.356968521360575,0.2865869203840622,0.3187741247595782,0.4750702840652576,0.30854832023457945,0.30276251203732196,0.367342879585719,2017-09-03
36,0.39858754889907294,0.3778523112425555,0.30439590051760634,0.33084792521163053,0.4927875285497353,0.33018209381662766,0.3160141693772851,0.3915571153166621,2017-09-10
37,0.419004700990417,0.3988118070804711,0.3248144118654779,0.34452236178337264,0.5088559166614172,0.3536743432990506,0.33270803840225144,0.41700821662721127,2017-09-17
38,0.4378063713226862,0.4187544389794716,0.3466049481214211,0.3590882245410828,0.522294612301018,0.3773254119813958,0.3518958255427045,0.44175528428867455,2017-09-24
39,0.4538068075783578,0.43658809507056123,0.3685288502739227,0.37383454393639437,0.5321248880007435,0.39943351251501535,0.37262700359209916,0.46385617590928035,2017-10-01
40,0.4658346105478992,0.4512301918970814,0.3893538624949809,0.3880515534533395,0.5373791895914924,0.41831010716250205,0.3939508775658944,0.4813852055722398,2017-10-08
41,0.47349611202759817,0.4621144482357459,0.40819468895694705,0.40109467354439066,0.5376953942042778,0.43298459561741665,0.4149076613371203,0.4933083904573615,2017-10-15
42,0.47755744221956636,0.46944452324459157,0.4246834410748846,0.41241653531906114,0.5336142338793989,0.44355700826913463,0.43452401153032527,0.4999215080628194,2017-10-22
43,0.4788793440983138,0.47348688544032713,0.43849443874892324,0.4214777000320717,0.5257500927725671,0.450214714253004,0.45182547881159274,0.501628813627155,2017-10-29
44,0.47832256063835044,0.47450800333966126,0.4493020018791931,0.42773872893814313,0.5147173550394938,0.4531450827043729,0.4658376138470064,0.49883456238890955,2017-11-05
45,0.4766445332420774,0.47278778122580745,0.45682919035069547,0.4307555920896209,0.5011735055700354,0.4525904101965325,0.47570534475934806,0.49199628486638414,2017-11-12
46,0.47411084150435484,0.46867009666199577,0.4610311354154898,0.43053854055991214,0.4859812497997759,0.44905452571083687,0.48114200546070784,0.48182517737274255,2017-11-19
47,0.4708408306186787,0.4625178469730299,0.46193196497655475,0.42723288675905896,0.47006430685390144,0.4431190138798087,0.4820299213950593,0.46910785306606256,2017-11-26
48,0.46695382170462374,0.45469393261485264,0.45955581829548175,0.4209839653316526,0.45434640590201114,0.4353654721365391,0.47825144582670276,0.4546309375199631,2017-12-03
49,0.462557528415141,0.44555490154323785,0.4539392439374111,0.4119506455375889,0.43972286958090256,0.42636097973917203,0.46972274366129463,0.43916914679025165,2017-12-10
50,0.45753316515455295,0.4353333438718436,0.4453609361501617,0.4005559007945752,0.4265347171169743,0.4163893193555196,0.45701975437979586,0.4232648036876694,2017-12-17
51,0.45155588211371817,0.42414907549810826,0.43431988818893197,0.38746298088274245,0.4146186742478997,0.40547653642284065,0.44131866638119777,0.40724880457651647,2017-12-24
52,0.4442933204817315,0.4121178028150867,0.4213231210280815,0.3733438912783162,0.4037930902032113,0.3936392844064146,0.4238175411986382,0.3914443414189915,2017-12-31
53,0.4354135264270762,0.39935534430741154,0.4068777166101872,0.35887055170888177,0.39387638255000146,0.380894470484286,0.4057144486370747,0.37617463749268815,2018-01-07
54,0.42484655278323846,0.3860500375587528,0.39153020105611874,0.3446594057073142,0.38473118072529366,0.36742314459650005,0.38821281006205827,0.36178317597566634,2018-01-14
55,0.41323502111706284,0.37258744735898525,0.3759343751935348,0.33117602048509687,0.37634035536744076,0.35385276899100127,0.37253060125802834,0.34866854006267256,2018-01-21
56,0.4013415468882279,0.35938635081721326,0.36076210450697205,0.3188605562490374,0.36870702528055316,0.3408859800682421,0.35988824891878735,0.3372385915838857,2018-01-28
57,0.3899287455564119,0.3468655250425409,0.3466852544809669,0.3081531732059431,0.361834309268741,0.3292254142286748,0.35150617973813714,0.3279011923694841,2018-02-04
58,0.3797603854908132,0.33546413751817306,0.3343942011199916,0.29948132751965667,0.3557717712381597,0.3195669391235374,0.3485063670621321,0.3210686177604771,2018-02-11
59,0.3716111661093779,0.32581468241034245,0.32475482370288933,0.2931520248671723,0.3510093337405209,0.3125422460516667,0.3510773212675151,0.3171949887945308,2018-02-18
60,0.36626181918469713,0.318656342195003,0.3187298538798361,0.2894057997139278,0.3482799334776252,0.3087476102666097,0.3588924164610467,0.31675751926906626,2018-02-25
61,0.36449313975181324,0.31472941820871647,0.3172830390102578,0.28848248942911586,0.3483190556869125,0.30877893560710695,0.3716196244173896,0.32023366515967117,2018-03-04
62,0.3670800903180378,0.31477229414636293,0.3213716476294165,0.29062055197125575,0.3518606801047229,0.3132287166372285,0.3889228474430968,0.3280987798526954,2018-03-11
63,0.37440818891908656,0.31939531059940895,0.3315203498573649,0.29596634048848014,0.35953826245663717,0.3224618067963491,0.4101942648575715,0.340687824473637,2018-03-18
64,0.38623543977600805,0.3290024916697444,0.3475567678354416,0.3045177991897011,0.3718232836295675,0.33647626024704935,0.43438822737913074,0.35810954539959566,2018-03-25
65,0.40226297722568527,0.34397916355239305,0.36924535212711607,0.31625942238203525,0.3891725451677609,0.3552368891229766,0.4604194065011155,0.38045218777528855,2018-04-01
66,0.42219193560500085,0.3647106524423788,0.3963505532958572,0.3311757043725989,0.4120428486154638,0.37870850555777763,0.4872024737168661,0.4078039967454325,2018-04-08
67,0.44549088173685647,0.39126733103432926,0.42833820729893474,0.34908146939185997,0.4405700095902443,0.40659940369299785,0.5136520163993593,0.4399581788843383,2018-04-15
68,0.4704194633076638,0.42208239876846626,0.4631219087436102,0.3689095723916058,0.473221313042324,0.43728446052951037,0.5386821846519152,0.4751742881608392,2018-04-22
69,0.49484574769441814,0.4550587592280115,0.49811246662495756,0.38930719015655957,0.5079235911031467,0.46870664668109774,0.5612069869420871,0.5112151140012411,2018-04-29
70,0.5166376013735516,0.48809904392751113,0.5307204319835264,0.4089213529040526,0.5426033986244437,0.49880871117165615,0.5801404316647625,0.5458431909664396,2018-05-06
71,0.533702548160861,0.5191178616090248,0.5583909968604381,0.42641428484392685,0.5751981486607901,0.5255475611042091,0.5944107358753659,0.5768430392895314,2018-05-13
72,0.5448299283079517,0.5462961453884998,0.5793396269497249,0.440786062208769,0.6038866961255304,0.5471949211432601,0.6032620589137327,0.6024880503031128,2018-05-20
73,0.5496743853248705,0.5680761654801392,0.5925376372068853,0.45136828652858746,0.6270848164731045,0.5623314381401778,0.6062485859675729,0.6215313316822957,2018-05-27
74,0.5479269170555727,0.5829111717587908,0.5969880983865192,0.457506487839084,0.6432182389959584,0.569550737818447,0.6029375274652664,0.6327461456178801,2018-06-03
75,0.5392790359158038,0.5892549781914439,0.591694756475311,0.45854650597398466,0.6507133737343141,0.567447177549687,0.5928964401874368,0.6349063547217366,2018-06-10
76,0.5240787519112431,0.5862810750642808,0.5765228276097234,0.45422942524128235,0.6488651378703985,0.555548561207221,0.5761347617522152,0.6275518468600689,2018-06-17
77,0.5046165145430899,0.5752923248467561,0.5538864384916142,0.4454657759438566,0.6395381801446927,0.5361445662487789,0.5539693630482413,0.6124890189181473,2018-06-24
78,0.48354031519427565,0.557983540305397,0.5266688899114145,0.4333813465290805,0.6250701558747187,0.5120332439994635,0.5279577722164671,0.5919414606469706,2018-07-01
79,0.4634981452477329,0.536049534206732,0.4977534826595564,0.4191019254443276,0.607798720378,0.4860126457843785,0.49965751739784664,0.5681327617975392,2018-07-08
80,0.44697331661726386,0.5111983627388882,0.4699094809139946,0.4037429006756235,0.5900043917925127,0.4607756934752682,0.4706279986212579,0.5432364628847172,2018-07-15
81,0.4347229417520509,0.48527690198901013,0.44471079681247744,0.3883106407246292,0.5733687661849878,0.43791332332864913,0.4424482373775141,0.5189014794347301,2018-07-22
82,0.4264737606806587,0.46021488996044313,0.4230178341176202,0.3737464401126807,0.559215941663805,0.418358693859173,0.4167089672530739,0.49646357711451006,2018-07-29
83,0.42193872313430925,0.4379431736637599,0.4056814471393806,0.36099072242404245,0.5488652316565361,0.40303616001642617,0.39500107858672806,0.47725433045622384,2018-08-05
84,0.4208268208759838,0.4203822893046466,0.39354489909156404,0.35097957225648374,0.5436231866647201,0.392861593678593,0.37890562019348295,0.4625960313381845,2018-08-12
85,0.4225140969274916,0.4085854165820676,0.3868128816396258,0.3442840737824398,0.5437227254936843,0.3880372612140461,0.36917576083586956,0.4530301043535257,2018-08-19
86,0.42579653625402375,0.4020946403402222,0.38457757714790536,0.340839413178037,0.5475263027054109,0.38752219670333665,0.365122349678925,0.4477375594011418,2018-08-26
87,0.4294119174450687,0.4003004134377959,0.3858195323718336,0.3405169669416304,0.5532086796762706,0.3901506811185909,0.36591150520871973,0.44576289451201956,2018-09-02
88,0.432098019090115,0.40259318873347427,0.38951929406684127,0.34318811157157525,0.5589446177826345,0.39475699543193504,0.37070934591132443,0.44615060771714554,2018-09-09
89,0.4328387230824351,0.40826161021233204,0.39471175868785724,0.34860105086590887,0.5630742049270038,0.4002392791593554,0.3786370613751896,0.44797654895561395,2018-09-16
90,0.4320155871667109,0.4160161264353398,0.4007404868213036,0.3558044632358097,0.564876455428622,0.4058583388078441,0.38856067990377696,0.45049462268339724,2018-09-23
91,0.4305029427559941,0.42436333363255524,0.4070578636828728,0.3636003978825056,0.5639614175973681,0.4110028451122643,0.3992562684820472,0.4530215094124207,2018-09-30
92,0.42917567639742954,0.4318095983842268,0.41311639708462483,0.370790626167129,0.5599395126694072,0.4150616128529031,0.40949979274905224,0.4548739603749647,2018-10-07
93,0.4288876529394721,0.4368902901711922,0.41837305002189984,0.3762042776051505,0.5524373977526098,0.41744036653108135,0.41808753123647735,0.4553795485934663,2018-10-14
94,0.42995606005441234,0.4388812131564974,0.42239852487985435,0.3793689265538096,0.5414962265142258,0.41797653036315846,0.42433434406252885,0.45414212389691155,2018-10-21
95,0.43213008890817195,0.4378418163671154,0.42488390102057166,0.3805513519567063,0.5275958383120584,0.4169644213510123,0.4281039362422951,0.4510579358433603,2018-10-28
96,0.43513163878437683,0.43386920248307576,0.4255260418457351,0.3800538510825314,0.5112371510811499,0.41472030991346015,0.4292863844501205,0.4460372836177624,2018-11-04
97,0.4386825954299745,0.4270605202373116,0.424021853043628,0.37817871227460664,0.4929210986592011,0.411560446977086,0.42777180270558846,0.4389904960086988,2018-11-11
98,0.44246101564249624,0.41766202808637753,0.42020515551824833,0.37519932538850903,0.4732001043839608,0.4077379716728512,0.4235712211445483,0.42992375220607004,2018-11-18
99,0.446003734983262,0.4064004308534751,0.4143509246223539,0.37129596647676155,0.45279249588578363,0.40330267064628994,0.41708527366119874,0.4191520709304048,2018-11-25
100,0.44881920054116187,0.3940990133011938,0.4068228171368072,0.3666301937368267,0.432449951086829,0.39826345236780514,0.408792912792523,0.40705255421728953,2018-12-02
101,0.45041585940508577,0.38158106019212373,0.397984489842471,0.3613635653661674,0.41292414790925724,0.3926292253078,0.3991730910755049,0.3940023041023111,2018-12-09
102,0.4503207530219058,0.36962890162462875,0.38819688520740203,0.3556386351394051,0.3949352376565128,0.3864045510339231,0.38869201040384943,0.38037879412791564,2018-12-16
103,0.4482770822500354,0.3585487697254483,0.3777893918132905,0.3493770304156311,0.3788368746894789,0.37954345836930403,0.3776676464431503,0.36656381660379517,2018-12-23
104,0.4441675056327534,0.34833973663962925,0.3670710408957844,0.342357845382628,0.3647462637286778,0.37196737436641514,0.36632234503441424,0.3529419501410912,2018-12-30
105,0.43787700600808643,0.33899575517918973,0.3563505244014304,0.3343577986753225,0.35277666866729135,0.3635971827148842,0.3548768581882375,0.3398978197893022,2019-01-06
106,0.4292925442596965,0.330510740265231,0.3459359833082239,0.3251566950558827,0.34304026337427646,0.3543554600110391,0.34355232739212005,0.32781573322210644,2019-01-13
107,0.41851651425075165,0.3228744800419018,0.33607555148688334,0.31487045569084654,0.3355305049597964,0.34434916076841754,0.3326123128565083,0.31704543206607816,2019-01-20
108,0.406057431917753,0.31606898308675035,0.32690424080202735,0.3042486293897287,0.3300170524120605,0.3340328183261659,0.3224003401701797,0.3078714959900047,2019-01-27
109,0.3924688045777884,0.3100753961343842,0.31854453113451,0.2941109600691494,0.326244771714561,0.3238994718133237,0.3132687937183339,0.3005712858320916,2019-02-03
110,0.3783041395479454,0.30487486591941104,0.31111890236518513,0.2852771916457288,0.3239585288507908,0.3144421603589307,0.3055700578861702,0.29542216243054464,2019-02-10
111,0.3641099029084055,0.3005389542368573,0.30482341815838065,0.2785404211081443,0.3229695414535144,0.3061975292807855,0.29967497420452066,0.2927192947983527,2019-02-17
112,0.3503888266901853,0.2977008027220058,0.3003111807423221,0.2745282378684758,0.32350114598201196,0.29997306767430276,0.2960690239649797,0.292868460865907,2019-02-24
113,0.3376268766558134,0.2972088451808677,0.298410506655783,0.27380478090329385,0.32593467238179297,0.2966800976798738,0.2952816377628328,0.2963178425678432,2019-03-03
114,0.3263099842837057,0.29991195565463147,0.29995007072043584,0.276934059444025,0.3306517736676648,0.2972301537584719,0.29784233606207494,0.30351570854763643,2019-03-10
115,0.31692108624302545,0.3066418307754061,0.3057333271070096,0.28446037715457356,0.3380310669587503,0.3025095942827878,0.30426197528093,0.31489113170786764,2019-03-17
116,0.30985457112457543,0.3177222795480418,0.31581802634102496,0.29634539954389844,0.3483614064856817,0.312660391572735,0.3144995685486822,0.33030562093426247,2019-03-24
117,0.30540374177455293,0.33289731071601286,0.3294106299124064,0.31188565728326184,0.361829173917414,0.3269747330651145,0.3278841493180238,0.34897275878463674,2019-03-31
118,0.303856384904306,0.3518792939777475,0.3456711454304249,0.33034138538748437,0.3786151591110137,0.3446984343959748,0.3437103737626185,0.3700707712092971,2019-04-07
119,0.30550026977926087,0.3743805752811153,0.363759572764488,0.3509728037720459,0.39890013114925316,0.3650772976976175,0.3612728883001698,0.3927778807177375,2019-04-14
120,0.31038206302388743,0.39978526785319113,0.3827289468704503,0.3728314594626029,0.4225777583685611,0.3871705033153673,0.37973151197108423,0.4162247577895558,2019-04-21
121,0.31770172833403526,0.4263247990572105,0.40125666390898407,0.3942360831778844,0.4485334702832067,0.4093818542293334,0.39777257777363506,0.4393750799472665,2019-04-28
122,0.3264734652289331,0.4519777003077107,0.4179377059742273,0.41334462785580706,0.4754314917224335,0.4299713655189219,0.4139785372362369,0.4611558869410018,2019-05-05
123,0.33571147322780914,0.4747225030192277,0.4313670551603172,0.4283150464342866,0.5019360475154835,0.4471990522635378,0.4269318418873036,0.4804942185208929,2019-05-12
124,0.3444518717688342,0.49264128826292014,0.44024744921892967,0.43743330162017546,0.5267364743553808,0.45943214092942264,0.43532763171043154,0.49637570925392727,2019-05-19
125,0.3520143931726572,0.505155923843269,0.44467583236384045,0.4406416222611519,0.5488470210887948,0.4664250223484951,0.43931907660623926,0.5085441281213015,2019-05-26
126,0.3579164164896028,0.5126219603509161,0.4457207561114206,0.439036471044152,0.5675083643044592,0.46889878709495036,0.44007543164873286,0.5172715797225144,2019-06-02
127,0.3616793414632412,0.5154139421239756,0.44447053721739405,0.43373779103552135,0.5819657867715109,0.46759419114868545,0.43878662195690604,0.5228409164971913,2019-06-09
128,0.36282967332201377,0.5139087625924246,0.44201299023731455,0.42586523891627504,0.5914690315588259,0.4632532477764419,0.4366413900532625,0.5255365989768487,2019-06-16
129,0.3616389753100244,0.5088261248832733,0.4393626422189342,0.4164966783366889,0.595918746038368,0.4568014497116838,0.43465589877071054,0.525877761143879,2019-06-23
130,0.35989991111259473,0.5015856077982443,0.4373843974180761,0.4066246488566187,0.5965444550678867,0.4495388789036405,0.4334939745650309,0.5248626431471284,2019-06-30
131,0.35959071308475055,0.49369217240205565,0.4369249066592295,0.3972312808101223,0.5947378016799445,0.442811315810707,0.43377646014745963,0.5235479343289,2019-07-07
132,0.3626896135815181,0.486650779759425,0.4388308207668836,0.3892987045312578,0.591890428907104,0.4379645408912781,0.4361241982292329,0.5229903240314969,2019-07-14
133,0.37087587587758497,0.48182439688137835,0.44381947563782365,0.3837170355372906,0.5892795024805915,0.43619921411127777,0.44107520783807824,0.5240961153440468,2019-07-21
134,0.3837953027525328,0.4796102076337521,0.45172866204458284,0.3807505437071973,0.5874035622296165,0.4377289475849359,0.44860417654188545,0.5267487480398645,2019-07-28
135,0.40024691577531096,0.4800032208596275,0.4620299072955595,0.38040288194286825,0.5864369096785248,0.4423563232752597,0.4584512073190244,0.5304057173317693,2019-08-04
136,0.4190269468923074,0.4829971204830834,0.4741935320866169,0.38267684457376727,0.5865527781861447,0.4498825690540594,0.4703556303361218,0.5345231152075903,2019-08-11
137,0.43892800819983663,0.488572671485195,0.4876848853986029,0.3875716633947401,0.5879137731752293,0.4600954619562063,0.4840461837076797,0.5385574645679546,2019-08-18
138,0.45861749813898006,0.49626376175491094,0.5017973404130609,0.3949633391351985,0.5903148708308112,0.47231750326635974,0.49888521756646675,0.5419801939491933,2019-08-25
139,0.47660860098856955,0.5050539016982897,0.5156124635100512,0.404576100136122,0.5930982721609042,0.48529815684845745,0.5137838356092609,0.5442810897905234,2019-09-01
140,0.49140500205639476,0.5138927006859952,0.5281987746240644,0.4161248261708763,0.5955782890469152,0.49775158977017314,0.5276253465705218,0.5449510693040134,2019-09-08
141,0.5015103881609976,0.5217297684987704,0.5386247941811146,0.42932439662851696,0.5970692336311935,0.5083919698037813,0.5392930596532387,0.5434810502246938,2019-09-15
142,0.5059466281709165,0.5276553701307001,0.5461276334194851,0.44375787396923905,0.5969749201972734,0.5161751400053184,0.5478309877512604,0.5395413241903396,2019-09-22
143,0.5057201531519973,0.5312984596702834,0.5505900819695314,0.458503480908247,0.5950419432658197,0.5209825247630592,0.5528986156178943,0.5334891589054793,2019-09-29
144,0.5023124230868792,0.5324169329430714,0.5520494803784809,0.47251860067405943,0.5910989459448189,0.5229170975294775,0.5543027486251277,0.5258462580884372,2019-10-06
145,0.4972048979582019,0.5307686857746148,0.5505431691935609,0.48476061649519525,0.5849745713422579,0.522081831757047,0.5518501921449476,0.5171343254575369,2019-10-13
146,0.49183807217274556,0.5261458982587648,0.5461268398933918,0.49421527152633926,0.5765177371768595,0.5185903490473858,0.5453980707784113,0.5078648050290271,2019-10-20
147,0.48706009642250664,0.5188364855161013,0.539121530131837,0.5002783806388349,0.56587052287659,0.5127102384268957,0.5355311024399232,0.49840079016344685,2019-10-27
148,0.48327345654140935,0.5095013415219032,0.5300479175058846,0.5026542865888376,0.5533955755369397,0.5048249302296535,0.5233814283770537,0.488993758832717,2019-11-03
149,0.4808697550161473,0.49881046857200045,0.519431554914632,0.5010548665297966,0.5394609286204646,0.4953206836894183,0.5100945581748344,0.4798924633080252,2019-11-10
150,0.4802386181527193,0.4874328293604652,0.5077971262835098,0.4951937029054634,0.5244347610468632,0.4845834927050277,0.4968137259927984,0.4713446162333285,2019-11-17
151,0.4813657860065628,0.4758249156989534,0.49549171714485657,0.485132900593871,0.5087149798575736,0.4729451227706831,0.484217120928922,0.46338545416423993,2019-11-24
152,0.483343162886595,0.4639730026746506,0.4824693721883253,0.471705875231445,0.4927652830385155,0.46061732715815207,0.4719537465142448,0.45557998541072453,2019-12-01
153,0.48514283274347125,0.4518003319409074,0.4686314482414355,0.45584943810841144,0.47705818797511046,0.44779577127569425,0.4595346420242605,0.44743018330447765,2019-12-08
154,0.4857368795278469,0.439230145151075,0.4538793021317066,0.43850040051499634,0.46206621205278003,0.43467612053156945,0.4464708467344629,0.4384380211771947,2019-12-15
155,0.48417667995448166,0.4262068540890745,0.43817501529498415,0.42055482513334597,0.44821341117485974,0.42145768409245193,0.4323660339810485,0.42817930808054583,2019-12-22
156,0.4801051187925668,0.4128327954502248,0.4219336625181819,0.40260479823415896,0.4355623283461547,0.40836695282910723,0.4175149085409667,0.4167806526702153,2019-12-29
157,0.47343235807248163,0.39928166546159805,0.40577500696279,0.38510505211280394,0.4240121543116347,0.395642699865045,0.4025244228258287,0.40461754645060233,2020-01-05
158,0.46406986758926133,0.3857275095063179,0.39031981331291327,0.36850964700345706,0.41346128054770714,0.3835237584197804,0.38800305704807114,0.3920666986884829,2020-01-12
159,0.45194183902504076,0.3723480520465742,0.37618220466061214,0.35326863789615903,0.4038076021547708,0.3722465568558857,0.3745546754257683,0.3795052413425347,2020-01-19
160,0.4374934157405468,0.3594716730565901,0.36370433591452345,0.3396680680553641,0.39492868801014225,0.36194904645847814,0.3625941206904059,0.3673276152859006,2020-01-26
161,0.42186215030699487,0.34762699231867383,0.3528668826313571,0.3277759888777759,0.38667509092677965,0.35263829029740695,0.35228500264021984,0.35595126707975816,2020-02-02
162,0.40623348124649267,0.3373564778907937,0.3436255210145028,0.31764537577942614,0.37889549532838285,0.3443122994158381,0.34377355619205757,0.3457952343231146,2020-02-09
163,0.3917928470811497,0.32920259783091904,0.3359359272673508,0.3093292041763475,0.3714385856386522,0.33696908485693844,0.3372060162627676,0.3372785546149781,2020-02-16
164,0.3796334117584738,0.32367562733072697,0.32986035723773144,0.3029522615215362,0.3643875595449371,0.33075680636843835,0.3327487806951027,0.3308664151289097,2020-02-23
165,0.37046283715220635,0.321151347147544,0.3259063321581326,0.29893934953834755,0.35880535752782056,0.3264509106537014,0.33065248342592474,0.3272168054086929,2020-03-01
166,0.364888128046513,0.3219704206703422,0.3246976349383667,0.29779360562026813,0.3560107372600883,0.32499063310512666,0.33118975298213016,0.32703805694636656,2020-03-08
167,0.3635162889320951,0.3264735111857095,0.3268580488272057,0.3000181673891711,0.3573224571603578,0.3273152095926367,0.3346332179547406,0.33103850138074054,2020-03-15
168,0.3668931710078854,0.33498539016654405,0.33298964963960237,0.30608883653514224,0.3640152608155888,0.33433056941656625,0.34125400405114625,0.33989753182547316,2020-03-22
169,0.37457181229167336,0.3475728282218896,0.34334209673341565,0.3160376205940625,0.37664931858582523,0.34640191544455023,0.35129883792128697,0.3538247294121901,2020-03-29
170,0.3852991395753957,0.36409311305244296,0.3578789061440415,0.32953618997447925,0.3952046055729792,0.36345540958889355,0.36499463548486294,0.3726482130599392,2020-04-05
171,0.3977987754692244,0.3843974763363367,0.376555321678697,0.34624579795930926,0.4196443237894425,0.3854045213568121,0.38256773994549775,0.39618507384886287,2020-04-12
172,0.41079463714428016,0.4083352088115874,0.3993248279880048,0.3658264293449607,0.44992905851801585,0.41216038268570027,0.4042423502238566,0.4242506027137178,2020-04-19
