,0,1,2,3,4,5,date
46,0.5467291900800586,0.5617336389528672,0.5353891698489737,0.570491776963327,0.48385046006019833,0.46090985421168107,2017-11-19
47,0.5050709459501639,0.5283942876647026,0.5045093093447822,0.5338983104227883,0.42839198041716914,0.4251034805390097,2017-11-26
48,0.4645186671452543,0.4957568655098493,0.47465238766327994,0.49735911388796117,0.3738638578350495,0.39539505969612915,2017-12-03
49,0.4262208684830814,0.46472883401331944,0.44615471073557,0.4616896749766291,0.3222135798659343,0.37372160718028913,2017-12-10
50,0.3907197661200056,0.4359375214802023,0.41940035213364985,0.42759459426501156,0.2749350552095155,0.36107117747692674,2017-12-17
51,0.35832514024235684,0.4099028618885723,0.39479169805109293,0.39577348548074975,0.23218014730782263,0.35479744184502154,2017-12-24
52,0.3293462957451889,0.38714456961371657,0.37273117212760964,0.36692565282502193,0.19385369137477027,0.3513841380490913,2017-12-31
53,0.3041045015605569,0.3681752215077378,0.35362303109481613,0.34165644470836165,0.15986052262427358,0.3473150038536539,2018-01-07
54,0.28322646461999845,0.35332517576171496,0.3379183299284759,0.32034558409500824,0.13022067302931928,0.33926243135048995,2018-01-14
55,0.26766215456179987,0.3427319380150374,0.3261176528937649,0.303339621417774,0.10577455592847307,0.32621140724693726,2018-01-21
56,0.25837707359820616,0.3365237474607657,0.31872396410770987,0.29098510710947156,0.08771849447225993,0.30869768476922166,2018-01-28
57,0.256336448308471,0.33482884718611405,0.3162402233424123,0.2836376375256191,0.07725025295141813,0.28728563670373386,2018-02-04
58,0.26215384900479555,0.33778044849135547,0.31916384705574247,0.2817089944382424,0.0755695475046006,0.26255982149798796,2018-02-11
59,0.27540236842194166,0.34552646258338193,0.32797585019448616,0.2856324993531966,0.08391671597563666,0.23680283812203462,2018-02-18
60,0.29546358017049923,0.35821750645852524,0.3431542287042453,0.2958415178213597,0.10357047803250541,0.21525558501897835,2018-02-25
61,0.3217190578610585,0.37600419711311706,0.36517697853062187,0.31275326408480125,0.1358110567630787,0.20345581348760583,2018-03-04
62,0.353530998453075,0.39900658832872227,0.3944372801815612,0.3364697880669648,0.18190736930049373,0.2069412748267041,2018-03-11
63,0.3900778836061553,0.42705495573450974,0.4305241559307895,0.3668064098772973,0.2414784224533935,0.230015259543969,2018-03-18
64,0.43043681076069595,0.45981965941778286,0.47258284925536753,0.403568001160455,0.3107747882645427,0.2708401120499498,2018-03-25
65,0.4736838141214937,0.496969382401125,0.5197539496396616,0.4465557510712202,0.3856361021011564,0.3256722933124552,2018-04-01
66,0.5188931726981745,0.5381613953930833,0.5711632237428219,0.4949388745821248,0.46190199933044995,0.39076767566251924,2018-04-08
67,0.5650440592901687,0.5824345866250321,0.6251332553334066,0.5465434205790247,0.5357644568877004,0.46238020765362386,2018-04-15
68,0.6109738186996411,0.6279056758589836,0.6787888744204865,0.5990236277002063,0.6050930966558997,0.536730679164541,2018-04-22
69,0.6555082258387139,0.6726161552009468,0.7291572019601895,0.6500337345839554,0.6682563176153242,0.6100119148106485,2018-04-29
70,0.697473055619511,0.7146075167569319,0.7732653589086447,0.6973726072510584,0.7236226008577129,0.6784158635689286,2018-05-06
71,0.73575016014973,0.7521148762483729,0.8087029620281434,0.7396248376868814,0.7696559499180898,0.7381405001344477,2018-05-13
72,0.7694660889758513,0.7842182419113289,0.8355141246313831,0.7756405742574575,0.8059913178199676,0.7866153185111846,2018-05-20
73,0.7978141181056395,0.8102280154340609,0.8544122758598491,0.8042701734755424,0.8330488662221449,0.8239952731002143,2018-05-27
74,0.8199875250384567,0.8294546036550265,0.8661108598168614,0.8244544648501466,0.8512632478918543,0.8508006713805997,2018-06-03
75,0.8352529317324828,0.8412897233097677,0.8713562696970676,0.8366030914344152,0.8610816303317717,0.8675518208314053,2018-06-10
76,0.8440000079963527,0.8463701055031849,0.8713994140570926,0.8423182943544251,0.8635663726003338,0.8749569453378356,2018-06-17
77,0.8474962297793873,0.846305619980908,0.8678855450094801,0.8432367920160286,0.8606626019692025,0.8749454432306483,2018-06-24
78,0.8470324339449979,0.8427320344711967,0.8624704092686051,0.840992595335586,0.8543836732443807,0.8699347029847122,2018-07-01
79,0.8438981518462122,0.8372830905305833,0.8568072948467922,0.8369248370336138,0.8467428245393949,0.8623433949885494,2018-07-08
80,0.839158868366088,0.8312448062284672,0.8521275371453826,0.8318167621269387,0.839375468003811,0.8545445921397211,2018-07-15
81,0.833403891308376,0.8251641656537889,0.8487656747452523,0.8263900327811154,0.8326996229357981,0.8477472781225466,2018-07-22
82,0.8271616185843751,0.8194936198273843,0.8469415330244405,0.8213663111616988,0.8268885867749336,0.8419284136556051,2018-07-29
83,0.8209604481053847,0.81468561977009,0.8468749373609863,0.8172512442409188,0.8221156569607952,0.8370057615127879,2018-08-05
84,0.8151476808933166,0.8110133334970985,0.8486006300039293,0.8135219406902244,0.8184280802340788,0.832896649437481,2018-08-12
85,0.80889376014255,0.8075848587164938,0.8509505908034427,0.8093497166182172,0.8148876730347054,0.8291322433769505,2018-08-19
86,0.8008988481445614,0.8030427226119041,0.8522761670526613,0.8039058377922242,0.8100925961797552,0.8241484214174915,2018-08-26
87,0.789861871798028,0.7960282293479725,0.850927443458899,0.7963866595396103,0.8026383087823705,0.8161882029357717,2018-09-02
88,0.7745217241619783,0.7852157960067527,0.8452952292738154,0.7863315238782735,0.7911602073804855,0.8034946073084588,2018-09-09
89,0.7547140613083372,0.7701885339943997,0.8348879085564294,0.7735281442287301,0.7752442762436524,0.7845256824800944,2018-09-16
90,0.731480066431708,0.7515283627011489,0.8204422681529172,0.7577697803672533,0.7554452280926851,0.759588569457098,2018-09-23
91,0.7059227026925232,0.7298683876929473,0.8027580471904843,0.7388558628005966,0.7323613416235617,0.7299330616508123,2018-09-30
92,0.6791449593975546,0.7058418165848088,0.7826349749649861,0.7170468817461151,0.7065919380625796,0.6968164658100442,2018-10-07
93,0.6523007883394842,0.680280763380805,0.7608536182444607,0.6933757481592115,0.6789494080493046,0.6614985477155054,2018-10-14
94,0.6267014769148982,0.6546314223498189,0.7381353836552669,0.6689490619516889,0.6507176835491265,0.6253397686492399,2018-10-21
95,0.6036885801777925,0.6304581223127137,0.7151902968085554,0.6448734230353501,0.6232439075265644,0.5898344266682591,2018-10-28
96,0.5846036531821637,0.6093251920903545,0.6927283833154776,0.6221016027319944,0.597875222946136,0.556486075774087,2018-11-04
97,0.5705915490761377,0.5926060185010061,0.6714090463939756,0.600943711687843,0.5757310454558094,0.5267982623519791,2018-11-11
98,0.5608368799882676,0.5797711478988409,0.6513872096981589,0.5815420576821788,0.5567470316042353,0.501933819854277,2018-11-18
99,0.5533990951907116,0.5691989112469322,0.6325282295986431,0.5640389480050589,0.540475407203968,0.4818061286611812,2018-11-25
100,0.5463242684467247,0.5592546556664098,0.6146940202001026,0.5485706648775237,0.5264682013481444,0.4660422325870662,2018-12-02
101,0.537673792962399,0.548313676304269,0.5977458190854202,0.5352034490933006,0.5142753998836522,0.4542691754463053,2018-12-09
102,0.5264282285140733,0.5353481498594396,0.5815042725299889,0.5239583534284966,0.5034190564709393,0.44607214086134916,2018-12-16
103,0.5129928430619689,0.520255419436351,0.5657271102825938,0.5148556775255912,0.493400997873854,0.44054968772353464,2018-12-23
104,0.4978954601090063,0.5030124123463574,0.5501666499176876,0.5079084875864858,0.48372259917153637,0.4364864234847713,2018-12-30
105,0.48166390315810576,0.48359605590081206,0.5345752090097226,0.5027379018795447,0.4738878855782499,0.43266172307297796,2019-01-06
106,0.4648039493143762,0.462146744610287,0.5187585620733535,0.4983805427676327,0.4635598904156341,0.42786198283014476,2019-01-13
107,0.44772088941085625,0.4395499475138708,0.5027661374247766,0.49382535124261356,0.4526481095717606,0.42139821950590317,2019-01-20
108,0.43079140034202634,0.4169032971267206,0.48671674494607625,0.48806127557260803,0.44108324001568533,0.4134603548445023,2019-01-27
109,0.4143921569318947,0.3953044413159106,0.4707291995397117,0.4804027664811898,0.42879600163475085,0.40432215814714867,2019-02-03
110,0.39893773505648944,0.37586532630983704,0.4549769295821395,0.47135794832057937,0.41603384504975555,0.39425739871504895,2019-02-10
111,0.38545802765714376,0.35993002977543076,0.4405200038134711,0.4617084990603073,0.40415651412945575,0.3838278129186803,2019-02-17
112,0.3754825322364752,0.34903110769763057,0.42913839554802574,0.45223609666990433,0.3947677866680651,0.3749662682769851,2019-02-24
113,0.3705551895589405,0.3447065648540979,0.4226328901003928,0.44381828032959625,0.3894714404597981,0.37001328043204357,2019-03-03
114,0.372218662630126,0.34849214325107775,0.42280222630099806,0.4382878980996054,0.3898438899225293,0.3713094321352397,2019-03-10
115,0.3817544696925779,0.36146112603878133,0.431026888304523,0.4380261377889012,0.39722624385944577,0.381109487038109,2019-03-17
116,0.39986619269143814,0.38366333430045607,0.4477617259321953,0.445420705661226,0.41283965421047525,0.40027495045630973,2019-03-24
117,0.4271799401272279,0.41501139210970994,0.4733375059867619,0.4628200400447068,0.4379043168087245,0.4285360764223824,2019-03-31
118,0.46432182050046983,0.4554179235401524,0.5080849952709707,0.4909645869300406,0.47356793687914944,0.4655904151872075,2019-04-07
119,0.5115168356697382,0.5044959889491292,0.5519806539003944,0.5284575716201239,0.5189889112642465,0.5111301891516958,2019-04-14
120,0.5662618307564549,0.5598211437382954,0.6025910986358786,0.573754412538116,0.5711390521184588,0.5639332764160232,2019-04-21
121,0.6249175816688785,0.6181204778893015,0.6564794302721337,0.6253103654213995,0.6268781151150666,0.6208342537703153,2019-04-28
122,0.6838411216669068,0.6761182862128023,0.7102054436368204,0.6810539432959554,0.6830666700396968,0.6784191218364184,2019-05-05
123,0.7394240710310512,0.7305687140185096,0.760363893036022,0.737216441758189,0.7368124079356595,0.7332738812361783,2019-05-12
124,0.7890806908691863,0.7791085018357057,0.8045831861320563,0.7896879795992334,0.7858164568624564,0.7822658519932838,2019-05-19
125,0.8313926804923962,0.8203819535040048,0.8416717406011718,0.8343586756102213,0.827867194825876,0.8240096659621567,2019-05-26
126,0.8650054449952225,0.8530883544542431,0.8705023659325781,0.8675526709216443,0.8607529998317047,0.8577898197787055,2019-06-02
127,0.8885646477628524,0.8759272425985474,0.8899481138142379,0.8893263907244087,0.8827624245094903,0.8828921798362199,2019-06-09
128,0.9015522435681115,0.8884156377478093,0.8996662251186078,0.9016389478663832,0.8950246253424078,0.8986629197964591,2019-06-16
129,0.9061448012498369,0.8927045677341514,0.9018406763012045,0.906464620418989,0.899670260542323,0.9058836426167097,2019-06-23
130,0.9050605643919278,0.8914745520305914,0.8991633714165497,0.9057755335401594,0.8988311165627056,0.9067987738345401,2019-06-30
131,0.9010177765782845,0.8874061101101475,0.8943262145191653,0.9014750547897719,0.8946089253393497,0.9037185255266893,2019-07-07
132,0.8965806938988752,0.8830368240300571,0.8898643716060444,0.8953850251997525,0.8886452250590506,0.8989522723454829,2019-07-14
133,0.8926994481634174,0.8794059804504564,0.886670052497424,0.8893225558510947,0.8822218533859462,0.8942676063639955,2019-07-21
134,0.8893606966956771,0.8766585300716128,0.8846547827024216,0.8851038386830634,0.8766110753318332,0.8899586558934214,2019-07-28
135,0.8865382018705885,0.8749274539810965,0.8837169624484821,0.8837291747590514,0.8730719195211308,0.8860714234930656,2019-08-04
136,0.8841956747504266,0.8743334166960677,0.8837421391006011,0.8838847175980766,0.8718744287597966,0.8826519117222322,2019-08-11
137,0.8816256888859605,0.874174691400754,0.8837576598649507,0.883849144725677,0.8716317820284578,0.8796662026216127,2019-08-18
138,0.8770394106165891,0.8724244280330249,0.8814080497620287,0.881901133667391,0.8707990934602143,0.8764252723009283,2019-08-25
139,0.8685500012634806,0.8669356841857452,0.8742125123681137,0.8764312136489718,0.867831477755419,0.8719192160708745,2019-09-01
140,0.8542706221478031,0.8555615174517799,0.859690251259484,0.8666643050581673,0.8613786150503396,0.8651359304173163,2019-09-08
141,0.8328180226234757,0.8366760105320235,0.8360913863201211,0.8522023540609314,0.8508353429196767,0.8550742954504367,2019-09-15
142,0.8052067444011896,0.8111340636616842,0.8051462343848225,0.8326491515779311,0.8357748613655221,0.8411459102706031,2019-09-22
143,0.7731642118031996,0.7805281437287619,0.7696198023373585,0.8076500622816063,0.8157703703899687,0.8232903985080731,2019-09-29
144,0.7384179665104625,0.7464508390435838,0.7322772673979332,0.7779118152961237,0.7905223162809314,0.8014818682305833,2019-10-06
145,0.7026774427515903,0.7104932603612383,0.6958335617532976,0.7452644431528754,0.7609376019732136,0.7756944411746747,2019-10-13
146,0.6673399705196514,0.6742210509530538,0.6621375825756939,0.7115919524201142,0.728588919615978,0.7460911419369685,2019-10-20
147,0.6335396582758014,0.6391783754004675,0.632307833030331,0.6787774121235777,0.6950559436165846,0.7134983831392836,2019-10-27
148,0.6024023725820828,0.6069087257518058,0.6074399464447033,0.6483469939998657,0.6619075430124969,0.6788881228198034,2019-11-03
149,0.5750522304923046,0.5789532781916228,0.5886267739883844,0.6209337495977227,0.6303674957428043,0.6432323190167092,2019-11-10
150,0.5521812834351099,0.556281273826378,0.5762740738652333,0.5970332956083539,0.601250401999371,0.6074988701009049,2019-11-17
151,0.5334856603450667,0.538543628544673,0.5692038371376861,0.5771412487229662,0.5753471225763995,0.5726108792526949,2019-11-24
152,0.5185216441675282,0.525206140923977,0.5660156645879133,0.5616107504023233,0.5534476834021622,0.5394636490862033,2019-12-01
153,0.506845517847847,0.5157346095417593,0.565309156998085,0.549869067064608,0.5359338284061531,0.5089520658594751,2019-12-08
154,0.49796734693548095,0.5095460758728098,0.5657087820228757,0.5409734787619205,0.5221223164843689,0.4819647207522017,2019-12-15
155,0.49106805672747844,0.5057103544490789,0.5660160983999625,0.5339802936198194,0.5111584426032892,0.4589698754443069,2019-12-22
156,0.4851857800950002,0.5031466207447335,0.5651094931041041,0.5279547720078857,0.5021875017293934,0.43975851260149373,2019-12-29
157,0.4793580717180475,0.5007734402704149,0.5618676642008413,0.5221484876937461,0.49438432728148646,0.4240602349195167,2020-01-05
158,0.47264165504943373,0.4975278158868211,0.5552018931903531,0.5159890545213712,0.48710721989347533,0.41160464509412903,2020-01-12
159,0.4647054466392797,0.49293558410340205,0.5450640787248467,0.5089109818421369,0.4797848157992402,0.40205370131804796,2020-01-19
160,0.4559442461265637,0.48722076700154554,0.5326399889593951,0.5003522418780998,0.47184589505677327,0.39476104184917543,2020-01-26
161,0.44679496694413284,0.4806478935207135,0.5191869778549708,0.49045853861876093,0.4627656014595115,0.3889925093939506,2020-02-02
162,0.43769459363959673,0.4734815724630715,0.5059624358386522,0.4809418486162788,0.45281821486544993,0.3840139403060232,2020-02-09
163,0.42951208961138165,0.4664715298933687,0.4944452627162142,0.4737241101974701,0.4429519881043202,0.37921125244387954,2020-02-16
164,0.42456938620799745,0.4619991917459981,0.486859408721895,0.47072726168915285,0.4341362772081513,0.3758090475701673,2020-02-23
165,0.4254935693379671,0.4627886760675676,0.4855853007249968,0.47374558901899755,0.427345759104438,0.37646909508130966,2020-03-01
166,0.43491172490981383,0.47156410090468537,0.493003365594822,0.4838484115135834,0.42406248164748644,0.3838914114855562,2020-03-08
167,0.45520510050216756,0.4907941298856819,0.5112557051227815,0.5018494495699494,0.42668788431568605,0.40076729461189076,2020-03-15
168,0.48604231379393614,0.5201286908732436,0.5398546939441362,0.5285621356402018,0.43772037581519213,0.42851570047713333,2020-03-22
169,0.5254084837214689,0.5574683620979701,0.5766806586358754,0.5646687056763041,0.4596583648521611,0.46595798913754816,2020-03-29
170,0.5712635162477178,0.6006875225990858,0.6195894833544299,0.6085900624178721,0.49406013575479485,0.5115986234782676,2020-04-05
171,0.6215624060796862,0.6476563247461327,0.6664329640314868,0.6568399521979931,0.5385563481630016,0.5639420663844239,2020-04-12
172,0.6738931926256022,0.6959291159796562,0.7147574358881099,0.7058724051457693,0.5897521334589402,0.6212253382677231,2020-04-19
173,0.7252291491881486,0.7425311706706506,0.7615974909109855,0.7521482663144605,0.6442526200348544,0.6800972858417558,2020-04-26
174,0.7724849003692196,0.7844372896069505,0.8039389007703197,0.7929834075251876,0.6987105609441301,0.7366227951793849,2020-05-03
175,0.8125750707707133,0.8186222735763953,0.8387674371363234,0.8273709085029577,0.75027791940272,0.7868658497351273,2020-05-10
176,0.8430150456556897,0.8427444457701694,0.8637079867040359,0.8544988892447074,0.7964046383178891,0.8270165024489246,2020-05-17
177,0.8643087530292157,0.8578623785128936,0.8795647764486462,0.8735554697473684,0.8345446486971871,0.8560680741068378,2020-05-24
178,0.877887635002459,0.8660899340506572,0.8881287627357185,0.8841107992405817,0.8621995490141865,0.8757646584483764,2020-05-31
179,0.8851834201515945,0.8695413005584292,0.8911912066846098,0.8876354687845512,0.8786620831670523,0.8879659185437827,2020-06-07
180,0.8875652293161594,0.8702466988242843,0.8905087556508186,0.8861898841946463,0.8855165511569416,0.8945299042700043,2020-06-14
181,0.885254867352794,0.8686976080972675,0.8872037436184215,0.8818346334519691,0.8844969108487946,0.8965257510690627,2020-06-21
182,0.8774691247518308,0.8640376162209098,0.8818428650959518,0.8764738825699823,0.8773361855032126,0.8929647469431794,2020-06-28
183,0.8633908011324456,0.8553647236276218,0.8749740221542867,0.8697500065963952,0.8649377818715138,0.8825268638692065,2020-07-05
184,0.8422042430396629,0.8417775362844835,0.8671430184260149,0.8596036646248459,0.8458520285367147,0.8638920738239948,2020-07-12
185,0.8135633615258671,0.8225584683151272,0.8582586831589252,0.8439339590381817,0.8182149231690523,0.835866924479457,2020-07-19
186,0.7782496799045909,0.7974313307711468,0.8467002152410152,0.820656714602759,0.7801624634387652,0.7982474980865346,2020-07-26
187,0.7372105084331044,0.7661848309900166,0.8306219199943514,0.7890944617983106,0.7303514813495663,0.7512954636263551,2020-08-02
188,0.6913931573686792,0.7286076763092121,0.8081781027410011,0.7510204716584036,0.6709813024647655,0.6952752030364744,2020-08-09
189,0.6418809503607101,0.6848788885842196,0.7779190909789029,0.7084539366787678,0.605726430740504,0.6305106322451595,2020-08-16
190,0.590771843577253,0.6380891573841693,0.7413494578980135,0.6634140493551384,0.5382662299371653,0.5593849979360269,2020-08-23
191,0.5406222623461081,0.5926448307314579,0.7013086743139775,0.6178702301407766,0.47222917636230044,0.48681783539985685,2020-08-30
192,0.4939908752452515,0.5529586940521636,0.6606427425817365,0.5735747151024936,0.4102507673896192,0.4178849050865528,2020-09-06
193,0.4533955898373935,0.5233563124829604,0.6221622095266522,0.5322205163706848,0.35406310921503636,0.35766176474364125,2020-09-13
194,0.4199443559225405,0.5051462280734215,0.587451185418553,0.49550064475186384,0.3053653883642686,0.30999267869067293,2020-09-20
195,0.39300860778425756,0.4959211925545819,0.5565832912310977,0.46496135453101833,0.2658489101692188,0.27458043560641887,2020-09-27
196,0.37185281734697606,0.4930450799453202,0.5295391078832875,0.44034990419807,0.23621617487559435,0.25025802509603645,2020-10-04
197,0.3557414522751123,0.49388176480383844,0.5062991977499619,0.4202071918943317,0.21523005724796632,0.23585843676468315,2020-10-11
198,0.3438801068442311,0.4958025751463233,0.4865878429106141,0.4030518522532568,0.20142787558864977,0.2301114851086446,2020-10-18
199,0.3352676240866894,0.49620501400172456,0.4692293217128954,0.38740823842374494,0.1933469481999599,0.23066548479524984,2020-10-25
200,0.32885748640933815,0.49249232712117863,0.45285045428558235,0.3721438144813034,0.1894724730488816,0.23452320076278485,2020-11-01
201,0.32360317621902857,0.4820677602558227,0.4360780607574522,0.35665786643768704,0.18805208647255905,0.23867875804173652,2020-11-08
202,0.31841180728219276,0.4625377449488994,0.4175686896945197,0.3403954284281968,0.18726577801678962,0.24014398171102289,2020-11-15
203,0.31165145792039534,0.4338707475768926,0.39632448274570736,0.3228015352872696,0.18529353233252355,0.23699269975542547,2020-11-22
204,0.3013424416520607,0.3975591279570863,0.3715705448392316,0.3035610220404311,0.1804139148552052,0.22894484466381315,2020-11-29
205,0.2854992759155607,0.3551206441307779,0.34253569695796376,0.28327712371210567,0.17205149264002745,0.21586194931250363,2020-12-06
206,0.262158659965381,0.3080777344933082,0.3084631446466217,0.2627729054520959,0.16037018862589053,0.19760554657781437,2020-12-13
207,0.23122325238204472,0.25834655408756946,0.2698061389751024,0.24287143241020603,0.1455462483497572,0.17458364582450075,2020-12-20
208,0.19584655671572154,0.208529184903137,0.22912605328246222,0.22437130498080426,0.12777137493043728,0.149588851361949,2020-12-27
209,0.15950828507708137,0.16129653880120176,0.18919580207234954,0.20781467964354405,0.1079294775860804,0.1260640218832454,2021-01-03
210,0.12568814957679275,0.11931952764295284,0.15278829984841164,0.19359064091706452,0.08786036253697888,0.10745203061721637,2021-01-10
211,0.09747816996615327,0.08492319659214331,0.1223596098027317,0.18208622463564833,0.06947376010218942,0.09698699381375431,2021-01-17
212,0.07595508576969046,0.05863472634707395,0.09871875677962494,0.17367486436419888,0.05467913946010006,0.09488449614363126,2021-01-24
213,0.061542868240721915,0.04039895235033608,0.08214127436963037,0.1681208703309987,0.04487697397949347,0.09908905327794815,2021-01-31
214,0.05466515372932901,0.030160411271864696,0.07290242245521189,0.16434738830195067,0.03989632304374935,0.10748972030557574,2021-02-07
215,0.05569138203478602,0.027831668455299274,0.07124414147578606,0.16121603265744688,0.03926394306743142,0.11797846738511586,2021-02-14
216,0.06393344280922225,0.032701425173155496,0.07675820167779557,0.15758850725041634,0.042506590465103355,0.12881300060899414,2021-02-21
217,0.07774108900634419,0.043490804395135474,0.08844486225303444,0.15287000706927273,0.04914427188524467,0.13896844828611693,2021-02-28
218,0.09542901321666508,0.05890024647747333,0.10528282766781699,0.14829376845103548,0.05864664208042919,0.14750336679883447,2021-03-07
219,0.11531290995567473,0.0776306076285187,0.1262510832357609,0.14547695578384678,0.07046060392904635,0.15347631252949778,2021-03-14
220,0.13608987970377823,0.09854104780321715,0.1504355253061102,0.14603673345584867,0.08403294898652175,0.1562666521873335,2021-03-21
221,0.157411475041199,0.12088687530564035,0.17718959051807653,0.15146059411845525,0.09881785021999812,0.15707570627033984,2021-03-28
222,0.17907612126489786,0.14398435842336954,0.20590788506692292,0.16206552723146428,0.11443361289285087,0.15774715512782667,2021-04-04
