,0
0,0.430683632685246
1,0.4610125250316088
2,0.48811249241180765
3,0.5142091979382948
4,0.5415283047235219
5,0.5718450958526505
6,0.6046351134283188
7,0.6386417684544555
8,0.6726081625450873
9,0.7051929334070343
10,0.7345010918721431
11,0.7584146789137653
12,0.7748151230986888
13,0.7818466950122233
14,0.7798905164320197
15,0.7704582459154699
16,0.7550702706930484
17,0.7351891650007295
18,0.7116269339098859
19,0.6847858520872867
20,0.6550618005450141
21,0.6229370600063404
22,0.5902147930301493
23,0.5597295384422312
24,0.5343432204013278
25,0.516828508502546
26,0.508029840639661
27,0.5069302175342217
28,0.5124367494550703
29,0.5234714428922153
30,0.539438151267058
31,0.5603155853953646
32,0.5861161362452993
33,0.6168283122160901
34,0.6511773349062572
35,0.6860221178361571
36,0.718071300228028
37,0.7440473062429045
38,0.7620486139873658
39,0.7727020247626468
40,0.7769056688203263
41,0.7755575370291466
42,0.769521562082215
43,0.7595833447379504
44,0.746517513928039
45,0.7310986839927032
46,0.7140858142280317
47,0.6961924361451588
48,0.6781238879206077
49,0.6605855060585137
50,0.6441908664370091
51,0.6292150651576999
52,0.6158551713526149
53,0.6043082541537826
54,0.5949581302237078
55,0.5890673553684146
56,0.5881567174834736
57,0.5937470393094763
58,0.6069620337910918
59,0.6265327085880348
60,0.6502982709552867
61,0.6760964132941771
62,0.7017960054052045
63,0.7255087247151908
64,0.7454601192149768
65,0.759876391404747
66,0.7671837365140416
67,0.7678535985862667
68,0.7635552388378932
69,0.755973063587962
70,0.7467193564978623
71,0.7364145027700203
72,0.7249576313917084
73,0.712231605666579
74,0.6981293726902025
75,0.6827369753500542
76,0.6663141649750787
77,0.6491268856029323
78,0.6314732058940556
79,0.614552305543927
80,0.6005650469954686
81,0.5917646022748053
82,0.5903743668838252
83,0.597297379696722
84,0.6116208758874591
85,0.6323000603929825
86,0.6582792337630939
87,0.6876402750405922
88,0.7169924958315143
89,0.7428012141217347
90,0.7615398953097007
91,0.771099479539284
92,0.77239340606351
93,0.766723214223711
94,0.7553903550876043
95,0.7396443126923685
96,0.7205951432525979
97,0.6993297625842259
98,0.6769350908712307
99,0.6545304193402216
100,0.633345194784938
101,0.6146322739954553
102,0.599644513761848
103,0.5891629467471506
104,0.5819218399134317
105,0.5761005895479809
106,0.5698785818252594
107,0.5621361203181138
108,0.5556397315301602
109,0.5544951882337674
110,0.5628095114611328
111,0.5838861318641904
112,0.615291350744101
113,0.6520970058112585
114,0.6893647262019661
115,0.7224250654329556
116,0.7491144937238371
117,0.7686333403821309
118,0.7801955974893471
119,0.7830992053056288
120,0.7776846853301841
121,0.7649982727294256
122,0.7460995442603664
123,0.7220775195351734
124,0.6945237527981691
125,0.6654510241016702
126,0.636885135626783
127,0.6108139702388204
128,0.5882953277498975
129,0.5694235504594051
130,0.5542483838582596
131,0.5428378168900228
132,0.5359469166549821
133,0.5352106900833237
134,0.542321701522649
135,0.5589445224023056
136,0.5849498284406048
137,0.617359951125111
138,0.6529441031079066
139,0.6884753003529691
140,0.7212191633637124
141,0.7494159674014849
142,0.7714205148918958
143,0.7855908357271209
144,0.7914600415266648
145,0.7914789334530561
146,0.7885434490412772
147,0.7855491499426329
148,0.7845021178111419
149,0.7846144352390416
150,0.7845510095569828
151,0.7829767480956153
